Id,Comment
4975,"Refactor partition gathering.\n\nRingBuilder._reassign_parts() is really moving one (partition\nreplica) pair at a time. However the way that _gather_reassign_parts\npasses that data in was strange; it would update each replica\u0027s entry\nin _replica2part2dev to 0xffff then return a list of affected\npartitions. Now it just returns the pairs to move.\n\nThis is helpful in the presence of bugs that affect partition\nassignment (e.g. #943493) there\u0027s no chance of stray 0xffff values\nhanging around and corrupting the partition map.\n\nAlso update my email address.\n\nChange-Id: Ifb3aeb4fac750f66e2ddbad88eb5846e72bac20c\n"
3644,"Fix _poll_bandwidth_usage if no network on vif\n\nBugfix for lp901819\n\nMove DB lookups out of the virt layer for bw usage.\nMigrate to storing the mac address in the table.\nOnly lookup network label when sending usage events.\nAttempt to use info_cache for label lookup before\n    punting to rpc call.\n\nChange-Id: Iffb4bc220804be7d5fe26d6416b90cd747b72753\n"
4976,"Improve auth_str_equal().\n\nThis patch is to improve auth_str_equal() a bit.  The whole point of\nthis function is to do a string comparison in constant time to help\nprotect against timing attacks.  The original implementation had a bit\nof a silly property in that it would exit early if the strings were not\nof the same length.  This would theoretically still allow someone to\ndiscover the proper length of a password.\n\nThis patch moves the length verification to the end.  It also makes it\nso the main loop time to run is a function of the provided password\nlength instead of the length of the shorter of the two strings.\n\nChange-Id: I6dbe076818b7e3e8a313544ebd5c5734b5a025e5\n"
3645,"Added mikal to Planet OpenStack\n\nChange-Id: Ia2c83a916b6a0f4ed8c7a321b8cd0a6c67096278\n"
4977,"Bug 948203: Document new libvirt_inject_password flag\n\nAdds documentation for this new flag to the hypervisor configuration\nchapter.\n\nChange-Id: I73ea258d739874d5d4c7af346e5953d20e18df39\n"
3646,"Blueprint cli-auth\n\n* Add proper test for swift in client-env.sh\n* Remove all VERIFY variables; nothing beyond the 4 OS_ vars is set now\n* Update exercises for Keystone 2.0 auth\n* swift understands Keystone 2.0 auth now don\u0027t download custom binary\n* cleanup uploaded bundle in bundle.sh\n\nChange-Id: I99c818d81534bbf93c0e142513acb80e5fe613ea\n"
3647,"Increase sshd threads for gerrit.\n\nBased on the advice in this thread:\nhttp://groups.google.com/group/repo-discuss/browse_thread/thread/b91491c185295a71\n\nSize the sshd threads (which are also used to handle https git requests)\nbetter.  Based on current trends we peak at about 50% cpu usage\nand 25% memory usage.  Double the number of threads here to try to\nallow us to get closer to 100% cpu.\n\n(Corresponding increase in db connections.)\n\nChange-Id: Icde18233de01466b241ab28d38d2e98735108193\n"
2319,"Make libvirt_uri a property\n\nChange-Id: Ib7694780fb979476b46776656f58526d0c04ec59\nSigned-off-by: Julien Danjou \u003cjulien.danjou@enovance.com\u003e\n"
4978,"nova-docs: Add \"Installing On Debian\" section\nfixes bug #943792\n\nChange-Id: Iba4d2e85ff7bf8f5bdc7bb18d531bad769ee1286\n"
3648,"optimize libvirt image cache usage\n\nWhen dealing with cow images minimize the number of downloads\nby caching both the original download and a resized derivative\nwith extra disk space being used for the downloaded image.\nThis part was suggested by Vish Ishaya.\n\nWhen dealing with raw images don\u0027t bother caching the resized\nderivative as it\u0027s quicker to just copy the downloaded image\nto the instance dir and resize in place.  Similarly when\ngenerating a raw image do so directly to the instance dir.\n\nChange-Id: I1458b2c39a51d7d9f5bdfff53155431c863b8a40\n"
4979,"Docs-install: Clarification regarding supported OS System Requirements\n\nfixes bug 943703\n\nPolitically-correct way to state that OpenStack only supports Linux (due to nova-network and hypervisors)\n\nChange-Id: I484665dd5d21c0fa205c27bdd20dcf4831443df9\n"
2318,"Make libvirt_uri a property\n\nChange-Id: Ic8100a3700f314f95bc4f7a0da682bdf327e6928\nSigned-off-by: Julien Danjou \u003cjulien.danjou@enovance.com\u003e\n"
4990,"Updated CHANGELOG for 1.4.7\n\nChange-Id: I6933a3faaceaff28f6ecbbe5904ed3eb46413a02\n"
4991,"version bump to 1.4.8\n\nChange-Id: I281422fbd4a1b028f600aad3b6f8d68be09f6399\n"
3660,"Fix lodgeit cron\n\nA \u0027%\u0027 sign was not escaped correctly causing a cron error when triggering backups\n\nChange-Id: Icd5f78d0a310520a979f24418c41755a5e91ca13\n"
4992,"Make ec2-credentials-* commands work properly for non-admin user\n\n* Add user id to token-get output\n* Save authenticated user and tenant IDs in client in Client._extract_service_catalog()\n* Handle default user and tenant IDs in ec2-credentials-* commands\n\nFixed bug 947011\n\nChange-Id: I97750f666ba03f32f0bb1be0c2df5ad8a321b433\n"
3661,"Tail glance commands when parsing image refs.\n\nTail the glance image upload commands so that we look for the\nimage Ref\u0027s in the last line of output only. Fixes issues\nwith parsing glance image UUID\u0027s in the new progress uploader.\n\nChange-Id: If6978c60393417e7180ea83399b2a4739028a01a\n"
4993,"Cleans up a bunch of unused variables in XenAPI.\n\nAlso fixes a bug in XenAPI where xml.parsers.expat was not\nimported but was being used to catch an exception.\n\nChange-Id: Idfb3b94317ecc13210fa221396c6f2dc10be3ac9\n"
3662,"Add more CI documentation\n\nAdd info about Lodgeit backups and the doc_server module\nAdd info about expire_old_reviews.py\n\nChange-Id: I1efd970ad7410f01b6e64086436ecba63fd692d9\n"
2331,"blueprint UX Improvement\n\nbug 904374\n\nRe-added status_sprite.png to images folder.\n\nChange-Id: I4717683ce561a785842d3d08e2a6699f5962de2b\n"
1000,"Enforce snapshot cleanup.\n\nMakes sure that the snapshot and the temporary directory is cleaned up\neven if qemu-img fails. Fixes bug 861582.\n\n4\n\nChange-Id: I2bfc9297569cf8165cb26bcf77b06d3fac34b85e\n"
2330,"Add support for RAX authentication.\n\nChange-Id: Ia9180a3919373d3ec2e794d4dffe21838b23fc95\n"
2328,"Fixed: Tests returning successful (0) on failure\n\nChange-Id: Ifd10426db35b3cba704d0382e41a80b900d7fc3f\n"
2327,"blueprint refactor-readme-to-manual\n\nRemoves most of the content from the README to avoid it becoming outdated\nand stale given that our currently maintained docs are now on\nhttp://docs.openstack.org .  In some cases including keystone config\nextension writing etc. this means text from the README is being\ntransferred directly from the README to an external doc so we make\nsure we don\u0027t lose anything.\n\nChange-Id: Ie08db4bd4854bb45e6777b1e0abe37f51d3e5c5c\n"
2326,"Fixes bug 887402\n\nChange utils.execute to accept a list or a single integer in\ncheck_exit_code.\n\nIn libvirt.disconnect_volume() return codes 0 and 255 are both valid\nfor logout/delete where 255 is returned if the volume is already\ndisconnected.\n\nChange-Id: Icffeb0fe8269a02d95ac6ed180ba0bb9f458a6ed\n"
2325,"move horizon pips to apts\n\nChange-Id: Ia855da34d6ae22ed88501cc3b6bcc74cc4ed2f3a\n"
2324,"Align run_tests.sh with nova.\n\nWe need for run_tests.sh to accept the same inputs and outputs from a CI\nperspective. In this case the easiest way was just to port in run_test.py.\nAdditionally we need with_venv.sh to exist.\n\nChange-Id: I25e659ed796c8a70239aab610f5b014b35443b67\n"
2323,"Fix transient test failure in libvirt tests. (LP: #901798)\n\nChange-Id: Ie0d7c39cea177b2a098303d06cb3e432ecc8c667\n"
2322,"Introduces UID\u0027s \u0026 domain models (bp portable-identifiers)\n\nThis is an initial redesign of a series where we\u0027re moving\naway from the existing keystone backend/model architecture\ntowards a simpler design more in line with other OpenStack\nprojects.\n\n- Implemented User \u0026 Tenant UID\u0027s\n  - Migrations to introduce users.uid and tenants.uid\n  - Migrations populate these columns with existing PK ID\u0027s\n  - Populating them with UUID\u0027s moving forward\n- Domain models\n  - Allows us to keep backend models in the backend\n    and use business objects in keystone.logic\n  - Starts to simplify de/serialization\n- Added \u0027database\u0027 commands to keystone-manage\n  - e.g. ./bin/keystone-manage database [sync|version|version_contro|upgrade|downgrade]\n- Improved test coverage\n  - Add database migration tests\n  - Cleaner handling of migration errors\n  - New attribute is commented out in sqlalchemy model (for illustration)\n- Refactored service.py to be class-based (IdentityService)\n  - Retains configuration in self.options on init\n  - Added __init__ which inits ClassManagers\n  - Moved backend initialization to IdentityService\n- Pylint updates\n  - added many @staticmethods where recommended\n  - turned off checks where appropriate (or to be fixed)\n\nChange-Id: I4ac00c190968b24640d25806f45b33c7aa2c5c92\n"
2321,"Make various methods static\n\nA lot of stuff in nova.virt contain methods that are\nactually static. Marking them this way makes the code clearer.\n\nChange-Id: I287058d3b2315562f2980999239fcd3240d2b1ec\nSigned-off-by: Julien Danjou \u003cjulien.danjou@enovance.com\u003e\n"
3652,"Backslash continuations (misc.)\n\nFixes bug #925166\n\nThis patch for packages which have few backslash continuations.\n\nFollow up patches will be for packages network scheduler virt\ndb/sqlalchemy tests and api/openstack.\n\nChange-Id: I4200010b47b33fa8b9115b5d379b543200f6668d\n"
4983,"A quantum plugin to handle layer 2 and layer 3.\n\nWe are using quantum to handle our network and ports and we wrote this\nplugin to be able to control our switches and firewalls and dhcps via\nquantum.\n\nAgents are running on dhcps and firewalls to execute the proper work\ndictated by quantum via amqp.\n\nWorkers are made to execute commands on the local server based on the\ncurrent driver.\n\nWe\u0027ve added a hook for Xenserver\u0027s vif activation and deactivation\nto activate/deactivate networks.\n\nChange-Id: I88b009639b4126485a8e70029ce8c4245eb5d0f9\n"
4984,"Removed \"networks\" panel from Horizon.\n\nWhile this functionality will eventually be restored to Horizon\nwhen it does it will be in a significantly revamped and improved\nform. For the Essex release the amount of work required to get it\nwhere it needs to be is too great and so it has regrettably been\ncut from the current lineup of panels. :-(\n\nChange-Id: I9c8b6e31303461a35270bea8d1ed30ad0ae6ed93\n"
3653,"Add rate limit documentation\n\nChange-Id: I1f6821323eb2cfee980d9425795ca07e7206de66\n"
4985,"Fix bug 948275 Document --enable_instance_password\n\nAdded a new section on compute API configuration moved API rate limiting\ninto that section and added a new section on generic API configuration.\n\nAlso updated compute API developers guide to include a reference to\nthe new flag.\n\nChange-Id: I6bc1a346e744c627d6a8304430a64c545742bcf7\n"
3654,"blueprint progressbar-upload-image\n\nThe goal of this blueprint is to make cli more informative.\nAdds optional animated progressbar upload to the Glance CLI tool.\nThis animation is spawned by a separated thread and the following information will be shown:\n\n1. running progressbar\n2. percentage of data has been transferred\n3. bandwidth\n4. ETA for transfer completion\n5. status such as uploading or stalled\n\nThe animation can be disabled by adding the flag --silent-upload to the command \"glance add\"\n\nChange-Id: If954268c6d7b52c975f6c358134be4f587541aa8\n"
4986,"Use the suggested default scheduler\n\nChange-Id: I99de26ab653e670576e0825ad35b0a67eacda6f7\n"
3655,"bug 925348: catch + ignore quantum 404 in get_port_by_attachment\n\nThis fixes a race condition where ports fail to be cleaned up when\nmultiple VMs are deleted simultaneously.\n\nChange-Id: I4a7b1bee0174d51ff2ab1ee0f90b225241d2fb72\n"
4987,"add LICENSE file to sdist tarball\n\nbug 944091\n\nChange-Id: I5fef616dd52e4263aebadd2051fd18650b275149\n"
3656,"Container\u0027s HEAD response must include ACL\n\nX-Container-Read and X-Container-Write must be included in the response. Fixes bug 879371.\n\nContainer ACL is supposed to be included in responses to HEAD requests over a container.\nThese headers were removed when container to container sync was implemented.\n\nChange-Id: Iee771a7951b2c39f98d3d13c33c2df4561487aee\n"
4988,"Remove outdated content from OVS plugin README point to website instead.\n\nbug 943810\n\nChange-Id: I12c801a83789a2c3f3b0adac4b44f2febf32c523\n"
3657,"Bug 925372: remove deprecated webob attributes\n(and also specify stable webob version in pip-requires)\n\nChange-Id: Id8dd53368f88042b71fc73a5f94803e635c4140b\n"
3658,"Consistent timestamp formatting for last_modified.\n\nFixes bug 798268.\n\nPython datetime\u0027s isoformat() uses %Y-%m-%dT%H:%M:%S.%f format but\nthe miliseconds part is not included when it\u0027s zero.\n\nAs consequence the compliant ISO 8601 format was not consistent\nwhen performing a GET request over a container (listing objects info).\n\nChange-Id: Ifed3f0adf3eaca47304c142615169bd3f1901631\n"
4989,"Remove \u0027by\u0027 line for a section.\n\nRemove author designation for a section in the docs.  This just seemed\nodd to me since no other sections specify an author.\n\nIn passing move the \u003ctitle\u003e out of \u003cinfo\u003e to match how the title is\nspecified for all other sections.\n\nChange-Id: Ie93a54b6b4b0282c63d63eed0307452aa755610d\n"
3659,"cleanup test case to use integers not strings\n\nThese fields are integers so to avoid confusion\nwhile grepping the source for example make them\nconsistently integers\n\nChange-Id: Iea4496532de89a8d67e141fe4ec1ac65f5d0676d\n"
2329,"Improved test coverage of d5 compat\n\nChange-Id: I950b1390cc2d3491eb202e5b34c296789b338998\n"
3670,"Add --await-child option to glance-control.\n\nFixes bug 817032\n\nPreviously an immediate non-zero exit status from service\nlaunch was not reflected in the exit status returned from\nglance-control.\n\nNow the parent glance-control process configurably waits for\nthe child to exit ungracefully and if this occurs it inherits\nthe non-zero status code from the child.\n\nChange-Id: Ibbe92a5bf40d095951a572d78ae07026d8a9313d\n"
3671,"Get rid of DeprecationWarning during db migration\n\nUse proper syntax to rename column which avoids printing\nsilly warnings and future deprecation issues.\nFixes bug 854163.\n\nChange-Id: I7897b6bd15043ff1c3a5688b9ee775b33a0b0c22\n"
3672,"Fix bug #914552\n\nChange-Id: I0ec71a8c8760a083313fd02073ef52e8469cff43\n"
3673,"Fix bug #914829\n\nChange-Id: Ib2099cfe5edaff677dc72260db06ec19383fe3c7\n"
1011,"Additional changes to support endpointtemplates operations.Disabling pylint\nmsgs that dont fit.\n\nChange-Id: Iad246e58a21fa6543f92fd6268d939ea65e8451e\n"
2342,"Adding services commands.\n\nChange-Id: I8c5880c23893bd418debf9d82cc922e4a4ebe961\n"
2341,"nova needs python-feedparser\n\nChange-Id: I46b90d7643e043b1624874e6919e1acba9b2b3d8\n"
1010,"Refactoring of extensions\n\nThis is a refactoring of API extensions.  Changes include better use\nof Python idioms and improved support for loading extensions.\n\nChange-Id: I9279c4e5781f049ab9e0e995f6aeda48f17c5831\n"
2340,"Cache a copy of all images on the template VM.\n\nThis is part 1 of a 2 part change that will get the images\npre-populated in the devstack directory on the vm so that\nthey aren\u0027t downloaded via the Internet each time.\n\nThis needs to be merged first so that the directory with the\nimages is available on the vm.  The next change to the\ngate-host script will expect it to be there.\n\nChange-Id: I230e3d3032a9d605b2e1192e1f1df6d5da75d01e\n"
2339,"Switch disk_config extension to use one DB query\n\nA response through this extension can have many servers and making one\nquery per server can slow down response time dramatically. This change\nswitches the extension to use one DB query instead of many queries.\nIt also avoids queries when the key is already populated such as when\nthe results include responses from a remote zone.\n\nThis change reduces a \u0027nova list\u0027 of 21 servers from 14 seconds to 1\nsecond on my (relatively slow) development system.\n\nChange-Id: I8476dbca0f87ff2a3d69bd7b8f51c296e41e3388\n"
1008,"Github markdown doens\u0027t seem to like irc:// links\n\nChange-Id: I00dca6ba19dfe741de6524ef232453fdfd5debdf\n"
2338,"Fixing the edit security group rules form\n\nbug 898862\n\nChange-Id: I8273dee3d49d655073a7a0818150b1ba960bcca4\n"
1007,"Remove natty specific sources.list.\n\nChange-Id: I25c3a39ccc567d98156cdedd02aedd1ed94141b3\n"
2337,"Updates to support the latest glance config file paste changes.\n\nChange-Id: I53a339dbd9ec66ebded0e66bb1e8bd300ef91e20\n"
1006,"Better guessing of username.\n\nAlso check USER env variable and prompt if not found.\n\nChange-Id: I91327a7869be2de6f0e5586142c517e13c64cb49\n"
2336,"Fixing the logic for hiding server actions when they\u0027re building\n\nChange-Id: Ifb0a6f29ddb8d55dddc2455caecf1e10aa371e37\n"
1005,"Revised documentation\n\n- Eliminated all but 1 Sphinx build warning\n  - I think the last one is being addressed by bug #878759\n- Pointed contributors to http://keystone.openstack.org/\n\nChange-Id: I20c26909034b15d46f78c90582238f44dd859d83\n"
