Id,Comment
4975,refactor partit gatheringnnringbuilderreassignpart realli move one partitionnreplica pair time howev way gatherreassignpartsnpass data strang would updat entrynin return list affectednpartit return pair movennthi help presenc bug affect partitionnassign chanc stray valuesnhang around corrupt partit mapnnalso updat email addressnnchangeid 
3644,fix pollbandwidthusag network vifnnbugfix lookup virt layer usagenmigr store mac address tablenonli lookup network label send usag eventsnattempt use infocach label lookup beforen punt rpc callnnchangeid 
4976,improv authstrequalnnthi patch improv authstrequ bit whole point ofnthi function string comparison constant time helpnprotect time attack origin implement bitnof silli properti would exit earli string notnof length thi would theoret still allow someon tondiscov proper length passwordnnthi patch move length verif end also make itnso main loop time run function provid passwordnlength instead length shorter two stringsnnchangeid 
3645,mikal planet openstacknnchangeid 
4977,bug document new libvirtinjectpassword flagnnadd document thi new flag hypervisor configurationnchapternnchangeid 
3646,blueprint cliauthnn add proper test swift clientenvshn remov verifi variabl noth beyond var set nown updat exercis keyston authn swift understand keyston auth download custom binaryn cleanup upload bundl bundleshnnchangeid 
3647,increas sshd thread gerritnnbas advic thi sshd thread also use handl http git requestsnbett base current trend peak cpu usagenand memori usag doubl number thread tri tonallow get closer cpunncorrespond increas connectionsnnchangeid 
2319,make libvirturi propertynnchangeid julien danjou 
4978,novadoc add instal debian sectionnfix bug 
3648,optim libvirt imag cach usagennwhen deal cow imag minim number downloadsnbi cach origin download resiz derivativenwith extra disk space use download imagenthi part suggest vish ishayannwhen deal raw imag bother cach resizednderiv quicker copi download imagento instanc dir resiz place similarli whenngener raw imag directli instanc dirnnchangeid 
4979,docsinstal clarif regard support system requirementsnnfix bug way state openstack onli support linux due novanetwork hypervisorsnnchangeid 
2318,make libvirturi propertynnchangeid julien danjou 
4990,updat changelog 
4991,version bump 
3660,fix lodgeit cronnna sign escap correctli caus cron error trigger backupsnnchangeid 
4992,make command work properli nonadmin usernn add user tokenget outputn save authent user tenant client clientextractservicecatalogn handl default user tenant commandsnnfix bug 
3661,tail glanc command pars imag refsnntail glanc imag upload command look thenimag last line output onli fix issuesnwith pars glanc imag new progress uploadernnchangeid 
4993,clean bunch unus variabl xenapinnalso fix bug xenapi xmlparsersexpat notnimport use catch exceptionnnchangeid 
3662,add documentationnnadd info lodgeit backup docserv modulenadd info expireoldreviewspynnchangeid 
2331,blueprint improvementnnbug statusspritepng imag foldernnchangeid 
1000,enforc snapshot cleanupnnmak sure snapshot temporari directori clean upneven qemuimg fail fix bug 
2330,add support rax authenticationnnchangeid 
2328,fix test return success failurennchangeid 
2327,blueprint refactorreadmetomanualnnremov content readm avoid becom outdatednand stale given current maintain doc onnhttpdocsopenstackorg case includ keyston confignextens write etc thi mean text readm beingntransf directli readm extern doc makensur lose anythingnnchangeid 
2326,fix bug utilsexecut accept list singl integ inncheckexitcodennin libvirtdisconnectvolum return code validnfor logoutdelet return volum alreadyndisconnectednnchangeid 
2325,move horizon pip aptsnnchangeid 
2324,align runtestssh novannw need runtestssh accept input output cinperspect thi case easiest way port runtestpynaddit need withvenvsh existnnchangeid 
2323,fix transient test failur libvirt test 
2322,introduc domain model portableidentifiersnnthi initi redesign seri movingnaway exist keyston backendmodel architecturentoward simpler design line openstacknprojectsnn implement user tenant migrat introduc usersuid tenantsuidn migrat popul column exist popul move forwardn domain modelsn allow keep backend model backendn use busi object keystonelogicn start simplifi deserializationn command keystonemanagen binkeystonemanag databas syncversionversioncontroupgradedowngraden improv test coveragen add databas migrat testsn cleaner handl migrat errorsn new attribut comment sqlalchemi model illustrationn refactor servicepi classbas identityservicen retain configur selfopt initn init init classmanagersn move backend initi identityservicen pylint updatesn mani staticmethod recommendedn turn check appropri fixednnchangeid 
2321,make variou method staticnna lot stuff novavirt contain method arenactu static mark thi way make code clearernnchangeid julien danjou 
3652,backslash continu miscnnfix bug patch packag backslash continuationsnnfollow patch packag network schedul virtndbsqlalchemi test apiopenstacknnchangeid 
4983,quantum plugin handl layer layer use quantum handl network port wrote thisnplugin abl control switch firewal dhcp vianquantumnnag run dhcp firewal execut proper workndict quantum via amqpnnwork made execut command local server base thencurr hook vif activ deactivationnto activatedeactiv networksnnchangeid 
4984,remov network panel horizonnnwhil thi function eventu restor horizonnwhen doe significantli revamp improvednform essex releas amount work requir get itnwher need great regrett beenncut current lineup panel nnchangeid 
3653,add rate limit documentationnnchangeid 
4985,fix bug document enableinstancepasswordnnad new section comput api configur move api rate limitingninto section new section gener api configurationnnalso updat comput api develop guid includ refer tonth new flagnnchangeid 
3654,blueprint progressbaruploadimagennth goal thi blueprint make cli informativenadd option anim progressbar upload glanc cli toolnthi anim spawn separ thread follow inform run percentag data eta transfer statu upload stallednnth anim disabl flag silentupload command glanc addnnchangeid 
4986,use suggest default schedulernnchangeid 
3655,bug catch ignor quantum getportbyattachmentnnthi fix race condit port fail clean whennmultipl delet simultaneouslynnchangeid 
4987,add licens file sdist tarballnnbug 
3656,head respons must includ aclnnxcontainerread xcontainerwrit must includ respons fix bug acl suppos includ respons head request containernthes header remov contain contain sync implementednnchangeid 
4988,remov outdat content plugin readm point websit insteadnnbug 
3657,bug remov deprec webob attributesnand also specifi stabl webob version piprequiresnnchangeid 
3658,consist timestamp format lastmodifiednnfix bug isoformat use ymdthmsf format butnth milisecond part includ zeronna consequ compliant iso format consistentnwhen perform get request contain list object infonnchangeid 
4989,remov line sectionnnremov author design section doc thi seemednodd sinc section specifi authornnin pass move match titl isnspecifi sectionsnnchangeid 
3659,cleanup test case use integ stringsnnthes field integ avoid confusionnwhil grep sourc exampl make themnconsist integersnnchangeid 
2329,improv test coverag compatnnchangeid 
3670,add awaitchild option glancecontrolnnfix bug immedi nonzero exit statu servicenlaunch reflect exit statu return fromnglancecontrolnnnow parent glancecontrol process configur wait fornth child exit ungrac thi occur inheritsnth nonzero statu code childnnchangeid 
3671,get rid deprecationwarn dure migrationnnus proper syntax renam column avoid printingnsilli warn futur deprec issuesnfix bug 
3672,fix bug 
3673,fix bug 
1011,addit chang support endpointtempl operationsdis pylintnmsg dont fitnnchangeid 
2342,servic commandsnnchangeid 
2341,nova need pythonfeedparsernnchangeid 
1010,refactor extensionsnnthi refactor api extens chang includ better usenof python idiom improv support load extensionsnnchangeid 
2340,cach copi imag templat vmnnthi part part chang get imagesnprepopul devstack directori thatnthey download via internet timennthi need merg first directori thenimag avail next chang thengatehost script expect therennchangeid 
2339,switch diskconfig extens use one querynna respons thi extens mani server make onenqueri per server slow respons time dramat thi changenswitch extens use one queri instead mani queriesnit also avoid queri key alreadi popul whennth result includ respons remot zonennthi chang reduc server second rel slow develop systemnnchangeid 
1008,github markdown seem like irc linksnnchangeid 
2338,fix edit secur group rule formnnbug 
1007,remov natti specif sourceslistnnchangeid 
2337,updat support latest glanc config file past changesnnchangeid 
1006,better guess usernamennalso check user env variabl prompt foundnnchangeid 
2336,fix logic hide server action buildingnnchangeid 
1005,revis documentationnn elimin sphinx build warningn think last one address bug point contributor httpkeystoneopenstackorgnnchangeid 
1004,correct httppath initil fix bug 
2335,alias standard openstack argsnnthi implement common implement openstack cli tool asndefin httpwikiopenstackorgcliauthnnchangeid 
2334,fix test return success failurennchangeid 
1003,flag quota networknnchangeid 
2333,improv test coverag compatnnchangeid 
1002,add reiserf mountfilesystemnnfix bug 
2332,tenantid popul runtimennexplicitli say tenantid string endpoint templat populatednat runtimennchangeid 
1001,remov cach option glanceapiconfnnchangeid 
4994,updat doc use cloudpipennchangeid 
3663,bug deped webob pythonquantumclientnnchangeid 
4995,add hack guidelinennaft docday thi proposednnthi mean complet thi come lot recentlynnchangeid 
3664,fix stale libvirt imag download failur bug truncatedcr file receiventh download download fail delet filenotherwis subsequ download would attemptednnchangeid 
4996,updat format readmennalso fix typonnchangeid 
3665,pallennchangeid 
4997,add default catalog templatesnnimag volum servic missingnnchangeid 
3666,bug correct http code creat opsnappli quantum api 
4998,cleanup test docstringsnnchangeid 
3667,avoid weird test error mox missingnnfail earli import mox rather returnna cryptic undecipher error fix bug 
3668,option disabl file lockingnnfil lock nova bad habit linger process thatncreat kill good autom way fix thisnbehavior thi option allow deploy avoid problem theynknow onli run singl nova process machinennchangeid 
4999,minor clarif help string nova config optionsnnchangeid 
3669,updat authtoken middlewar support credsnnupd authtoken middlewar support adminus andnadminpassword addit exist admintoken annadmintoken specifi call obtain admintokenni made admin token expir usernam password cannalso use obtain fresh tokennnalso test case middlewar token bug 
1009,add baremet machin installnnchangeid 
3680,updat swiftcommoncli binswift changesnn add auth version swiftcommonclientn remov ununs importsn fix bug authvers stringn add test auth version allow overrid return httpconnect testsn todo properli test fix bug address maru newbi reviewnnchangeid 
3681,keyston config file need keyston usernnsinc keyston servic run keyston user thenetckeystonekeystoneconf need keyston user thenservic startnnchangeid 
3682,cut quantum nova integr testnnchangeid 
3683,blueprint cliauth common cli argsnnremov intern variabl name correspond envnvariablesnnstrip trail authurl sinc server seem tontoler url pathnnfix 
3684,allow pass argument nosetestnnwhen run functest unittest allow pass argument thencommand line nosetestsnnfix bug 
1022,add local storag context loggingnn add novalocalpystor store greenthread local datan save weak refer last context object createdn use last context object exist loggingn fix bug stablemaintainersnchangeid 
2353,fix code review commentsnnchangeid 
2352,log configur file support 
1021,revert api get address info instancesnnfix bug instanc extrem ineffici chang werenmad queri network manag inform instanceni tri network manag call said informationnfor also slownnw need solut cach info network manag beforenw fulli unti thing thi revert api unti yetnnchangeid 
2351,updat utilsexecut checkexitcod handl booleansnfix bug 
1020,specif facter puppet versionsnnchangeid 
2350,skip venv check use bug 
1019,add support rackspac cloud registrationnnchangeid 
2349,make output less verbosennfix bug 
1018,add api support launchslavennchangeid 
2348,add runningdeletedinstancereap tasknnthi add period task cleanup erron run instanc thenimpetu patch xenserv specif issu bug deletedninst would remain run host machinennth patch howev hypervisor agnost gener use anhousekeep task make sure instanc detectednnchangeid 
1017,support retri glanc imag downloadsnnchangeid 
2347,fix float allocationnnchangeid 
1016,fix except rerais volum managernncherrypick 
2346,refactor handl detach volumenn remov unnecessari flag detachvolum calln stop doubl detach report bug move volumeapi initnnchangeid 
1015,revert api get address info instancesnnfix bug instanc extrem ineffici chang werenmad queri network manag inform instanceni tri network manag call said informationnfor also slownnw need solut cach info network manag beforenw fulli unti thing thi revert api unti yetnnchangeid 
2345,bug typo break floatingipgetallbyprojectnnchangeid 
1014,make tcpkeepidl socket option optionalnnnot implement python socket librari supportntcpkeepidl onli tri set support fix bug 
2344,check branch devstacknncheck specif branch devstack updat vmnnchangeid 
1013,updat keyston develop documentationnupd docstr remov error automodul generationnupd setuppi gener sourc documentationnblueprint keystonedocumentationnbug 
2343,updat glanc config file 
1012,move azon schedul simpl schedulernn remov zone schedulern add logic simpl schedul handl avail zonesn add test verifi avail zone respectednnchangeid 
3674,fix bug add instal deploy guidennchangeid 
3675,fix bug 
3676,diablo instal deploy guid diablo branchnnchangeid 
3677,blueprint cliauth common cli argsnndepr apikey projectid url though still present forncompat fulli support env var pernhttpwikiopenstackorgcliauth password flownnfix 
3678,add miss dev fix chuck short 
3679,remov auto fsck featur file inject bug least independ file injectionnand note bug report questionablento anywaynnchangeid 
3690,fix disassoci fix use flatmanagernnfix bug model disassoci instanc code updat tonus instanceid insteadnnchangeid 
3691,typofix ispubl ispublicnnchangeid 
3692,adjust placement alert action buttonsnn fix bug 
3693,fix 
3694,add filter valid glanc apinnfix 
3695,remov nova middlewar config keystonenn everyth move back novan fix bug 
2364,remov useless inputchain flagsnnchangeid julien danjou 
1033,updat conceptu figur keystonentfix bug 
2363,novavirtlibvirtfirewal set static methodsnnchangeid julien danjou 
1032,updat admn docntremov localimageservic referencesntusedeprecatedauth flag updatenfix bug bug 
2362,renam libvirturi urinnchangeid julien danjou 
1031,fix typo error novavolum novavolum drp sectionnnchangeid 
2361,fix typo readmennchangeid julien danjou 
1030,fix typo error novavolum novavolum manag volum sectionnnchangeid 
2360,libvirt implement boot iso imagesnnthi allow boot correctli iso imag set devic type thenxml templat imag iso format type tonid maximum compatibilitynnthi implement blueprint supportkvmbootfromisonnchangeid julien danjou 
1029,tri make chang horizon updatennchangeid 
2359,bug typo break floatingipgetallbyprojectnnchangeid 
1028,sleep befor ping head hostnnchangeid 
2358,pass addit inform nova quantumnnsom quantum plugin requir thi informationnnchangeid 
1027,chang support getus name getten name callsnnchangeid 
2357,except catchal auditorsnnalso chang oslistdir call newnswiftcommonutilslistdir call return empti list fornnonexist pathsnnchangeid 
1026,fix baremet deploy pathnnchangeid 
1025,support use server uuid access consolesnnthi add support novaconsoleapipi instanceidsnb uuid addit updat openstack consolencontrol get around int cast modifi testingnto exercis serveruuid pathnnchangeid 
2356,earli major responsesnnthi consid experiment thi point want getnfeedback ani concern return earli casesnnth jist onc proxi write request know statu willnreturn return leav ani remain backendsnrequest finish backgroundnnfor exampl object put replica cluster onc thenproxi receiv two ident status backend statu return doe onenbackend slow slow respons usernwith timeout second thi dramaticallynreduc request timesnnth onli thing think earli return done isnwith contain delet ani backend return wenshould return actual know even tonb honestnnanoth concern thi patch unit test arentak longer even earli return logic though thenfunct test run usual timennchangeid 
2355,fix deprec attribut accessnnfix bug hasattr check whenev code tri accessnth messag attribut baseexceptionnnsinc openstackx glanc quantum implement exceptionsnwith messag attribut thought keep messag attribut accessnwa logicalnnchangeid 
1024,chang support get endpoint token callnnchangeid 
2354,creat mechan load admin api extensionsnnrel blueprint separatenovaadminapinnchangeid 
1023,expand dhcp rang baremet hostsnnchangeid 
3685,add instal deploy diablonnchangeid 
3686,add instal deploy guid diablo edit essexnchang pom file disqu enablednchang pom file jenkin build work diablo essexnfix problemat folder additionnnchangeid 
3687,provid flag overrid vlan interfacennthi mean vlaninterfac differ onndiffer host machin set vlaninterfac differentlynon hostnn allow nonhomogen vlan networksn fix bug includ fail test linuxnetnnchangeid 
3688,center multiselect checkboxesnn fix bug 
3689,remov automag requirementstxtnnthi work gitreview actual extranoverhead rather helpfulnnchangeid 
2375,move cach imag devstacknnpart part chang move imag cachednbi templat updat script place use devstacknnchangeid 
1044,fix return tenantid properli part rolesaddit test support samennchangeid 
2374,switch diskconfig extens use one querynna respons thi extens mani server make onenqueri per server slow respons time dramat thi changenswitch extens use one queri instead mani queriesnit also avoid queri key alreadi popul whennth result includ respons remot zonennthi chang reduc server second rel slow develop systemnnchangeid 
1043,extend testvirtdriv also test libvirt drivernnto support thi fake libvirt implement supposednto expos api behaviour ident libvirt itselfnexcept without actual run ani set ani firewal ornanyth still respond correctli ask xmlna list defin domain run domain also split everyth libvirtconnect isnpotenti destruct otherwis undesir run dure testingnand move new novavirtlibvirtutil test thosenth separ well stub version test hopeneventu make similar fakelibvirt style keep tracknof file creat delet attempt open file get proper except proper errno set andnwhatnotnnchangeid 
2373,remov cach cruft binglancennfix bug 
1042,updat object storag documentationnt fix bug updat formattingnnchangeid 
2372,refactor comput apimodel modul path dynamicallynnchangeid 
1041,fix bug 
2371,admin guid major updat fix base feedbacknnchangeid 
1040,updat swift doc fix bug updat formattingnnchangeid 
2370,qadmin guid fix typo found spellcheck larg diff due tonoxygennnchangeid 
1039,fix bug 
1038,client authent keyston implement blueprint 
2369,remov flagsmultihostnni propos remov flagsmultihost becaus thi realli confusingnnpeopl set thi true configur file think willnen multihost nova nobodi think actual defaultnvalu novamanag network felt thi trap whennstart onli one think better onli mentionnthi one place novamanag anybodi find time itnshould set creation time runtimennchangeid julien danjou 
2368,fix novamanag flag declarationnnsom flag seem use anymor wherea correctli declarednand would failnnchangeid julien danjou 
1037,updat openstack dashboard section fix bug updat formattingnnchangeid 
1036,updat openstack tutori fix bug updat formattingnnchangeid 
2367,gerritlaunchpad gener bug updat hooknnthi launchpadlibifi gener hook call bynmultipl hook handl bug statu updat base gerritnev fix bug bug bug 
2366,remov useless flag declarationnnchangeid julien danjou 
1035,updat section admin doc updat formattingnt fix bug 
2365,fix bug utilsexecut accept list singl integ inncheckexitcodennin libvirtdisconnectvolum return code validnfor logoutdelet return volum alreadyndisconnectednnalso includ fix dan princ regress introduc bynth abov fix bug 
1034,move archiv log separ scriptnnso run regardless whether rest thenbuild succeedsnnchangeid 
3696,updat ssh keynnupd key meet requirementsnnchangeid 
3697,fix logic toggl pausesuspend action buttonsnfix bug chang behavior action button label chang accordinglynimpl new togglebatchact class inherit batchact add actionpresenttogglenand actionpasttoggl verbos label label appli chang action statenthi happen two get request instanc state alreadi chang updat post request submit action chang onli toggl actionnnchangeid 
3698,fix scroll overflow tabl actionsnn fix bug 
3699,throw user error creat duplic keypairsnfix bug 
2386,gener instanc fault instanc errorsnncurr add except specif instanc arengener comput manag instanc fault tablennchangeid 
1055,add gitreview config file gerritnnchangeid 
1054,add gitreview config file gerritnnchangeid 
2385,ensur foreign key drop befor remov instanceid columnnnthi fix bug mysql databas use innodb default point databaseni first migrat extra care need taken ensur arendrop befor column becaus automaticallynnchangeid 
2384,remov skipbdb debian mycnf squeez longer support itnnchangeid 
1053,add gitreview config file gerritnnth team develop new tool gitreviewnn httpsgithubcomopenstackcigitreviewnnwhich intendend replac rfcsh thi add gitreview filenso automat determin canon gerrit locationnfor repositori first run later rfcsh updat tonind deprec eventu removednnchangeid 
2383,extens frameworknnchangeid 
1052,add gitreview config file gerritnnchangeid 
1051,add gitreview config file gerritnnchangeid 
2382,extens frameworknnchangeid 
2381,add option reapernnin case need quickli delet known vmsnnchangeid 
1050,blueprint quantumpackagingnnchangeid 
2380,remov cach cruft binglancennfix bug 
1049,remov duplic mox instal piprequiresnnchangeid 
2379,fix lost properti uploadnnadd test case verifi bug behaviournnadd logic main api imag controllernupd method doe followingnn imag file upload purgen exist properti updat metadata idean behind thi chang veri common scenario regist imag entri glanc somen properti like instanceuuid instancetyp etc andn immedi upload imag usual snapshotsn want mark delet originallyregisteredn properti dure imag upload happeningnn add abil forc glanc purg propertiesn call put xglanceregistrypurgeprop falsen header passednnchangeid 
1048,fix tenantid rolennchangeid 
2378,gate openstackci devstacknnth gate script configur check openstackcinand actual gate openstackci devstacknvm test thi correct openstackci listnof gate projectsnnchangeid 
1047,add gitreview config file gerritnnchangeid 
2377,prevent nest devstack directoriesnfix comment typonnchangeid 
1046,add gitreview config file gerritnnchangeid 
2376,renam keystoneadmingroup variablennit move keystoneswiftoperatorrolesnnchangeid 
1045,add gitreview config file gerritnnchangeid 
2397,keyston tenant longer predict keyston master post 
1066,remov replac toolspiprequiresnni get error pip state could find version thatnsatisfi requir version nnpotenti pip mess test seem run latestnvers mox 
2396,altern capit scheme truefalsennchangeid 
1065,chang rel path per commentsnnchangeid 
2395,remov supportnnchangeid 
1064,add driver layer imag cachennfix keyerror nova imagelistnfix new imag cach break glanc windowsnnthi patch refactor imag cach annadapt driver layer cach exist filesystembasedndriv depend pythonxattr condit fstab supportnha move glanceimagecachedriversxattrpi newndefault driver base sqlite special requirementsnnth imag cach contain simpl interfac prune thencach instead logic contain innglanceimagecacheprunerpi prune logic selfcontainednwithin imagecacheprun method prune call thensimpl welldefin driver method getleastrecentlyaccessednand getcachesizennadd function test case cach middlewar addsndocument configur imag cach driversnntodo cachemanag middlewarentodo cach manag docsnnchangeid 
1063,concept creat keyston http client python benus keyston import keyston allow easier keystonenintegrationnncurr thi client onli one client deal servicenapi one client deal admin apinntest includednnchangeid 
2394,chang auth tenantnam instead tenantidnnkeyston produc tenant instead autoinc integersnth implic easier hardcod authent name idnth tenant could still discov call get tenantsnnchangeid 
2393,bugfix stub open via helper functionnnchangeid 
1062,ssl test stuff commentsnnchangeid 
2392,neg test flavor testcas bug test run successfullynfix issu ran fine nownchangeid 
1061,server metadata must support server uuidsnnchangeid 
2391,code review chang bugfix extens testsnnchangeid 
1060,add gitreview config file gerritnnth team develop new tool gitreviewnn httpsgithubcomopenstackcigitreviewnnwhich intendend replac rfcsh thi add gitreview filenso automat determin canon gerrit locationnfor repositori first run later rfcsh updat tonind deprec eventu removednnchangeid 
2390,acknowledg rpc messag completednnthi chang caus rpc messag acknowledg onli theynar process rather eagerli idea messag arennot acknowledg dure shutdownnnthi necessarili ultim model adopt rpcnfor instanc realli need think requeu retryingnmessag fail step right direct thatnmak possibl accept rpc messag without necessarilynstart process immedi case need tonwait acquir locknnchangeid 
1059,add gitreview config file gerritnnth team develop new tool gitreviewnn httpsgithubcomopenstackcigitreviewnnwhich intendend replac rfcsh thi add gitreview filenso automat determin canon gerrit locationnfor repositori first run later rfcsh updat tonind deprec eventu removednnchangeid 
2389,ensur fkey drop befor remov instanceidnnthi fix bug mysql databas use innodb default point whenndatabas first migrat extra care need taken tonensur drop befor column becaus automaticallynnpatch adam gandelman scott mosernnchangeid 
1058,add gitreview config file gerritnnchangeid 
1057,add gitreview config file gerritnnchangeid 
2388,ignor excpet drop fknnchangeid 
2387,pull resourc extens apirouternnfirst step refactor extens away extensionsnmiddlewar need get rid lazi serializationnmiddlewar convert extensionmanag singleton inhibitndoubleload extensionsnnchangeid 
1056,add gitreview config file gerritnnchangeid 
1077,add miss authornnadd aaron lee author previou patch somehow gotnpast jenkinsnnchangeid 
1076,fix undefin glancehost getglanceclientnngetglancecli stub test catch itnad test catch itnnalso add author filennchangeid 
1075,basic hack file start thi includ code style section nova well test design specif itemsnnchangeid 
1074,add author filennchangeid 
1073,fix undefin glancehost getglanceclientnngetglancecli stub test catch itnad test catch itnnchangeid 
1072,specif ldap version caus hiccup instal latest ubuntu fedorannchangeid 
1071,add consol output action serversnnrel blueprint osapiconsolelog bug add equivalentnof eucagetconsoleoutput openstack api extensionnnchangeid 
1070,new test diablo code cisco plugin fix case test failingnnal chang contain within cisco plugin extensionsnnchangeid 
1069,fix concurr xenapi sessionsnnfix bug current doe serial access xenapi session cannresult multipl greenthread tri use http connectionnthi typic onli affect python updat xmlrpclib tontri use one http connect multipl requestsnnchangeid 
2399,page titl pagesnnfix bug 
1068,fix bug code chang get rid default tenant conceptnget rid cranki commentsnfix minor bug violat api contractnmigr script support transitionnldap fixesnnchangeid 
1067,glanc redirect support clientsnninclud function test small rework basecli classnnpatch set updat wrap explicit doingn clear thi generalpurpos decor specif decor dorequest method baseclientnnpatch set updat slightli refactor dorequest call basedn great feedback point redirect encount client still hostportetc thi issu solv test writtennnpatch set fix issuennchangeid 
2398,serial comput method instancennstolen previou patchset submit johann erdfelt thisnchang make easier less restrict state check whennprocess comput action delet particular becomesneasi futur patch support delet revertres thenmiddl resizennth comput manag allow multipl oper instanc run atnth time creat varieti interest race condit thisnchang serial comput method individu instanc anninst delet still built delet nownwait build finishednnchangeid 
1080,dealloc build failsnnfix pick commit 
1088,server test deal new uuid paramsnnchangeid 
